185959.1	Spiroplasma phage 1-C74		1-C74	Bacteria	Tenericutes	Mollicutes	Spiroplasmataceae	Spiroplasma 		Spiroplasma spp.	vB_S_I_1-C74		ssDNA viruses		Inoviridae	Viruses; ssDNA viruses; Inoviridae; Plectrovirus; Spiroplasma phage 1-C74.	185959	NC_003793	1	7768	7,768	23.16	1714556367	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Spiroplasma phage 1-C74
10854.1	Spiroplasma phage 1-R8A2B		1-R8A2B	Bacteria	Tenericutes	Mollicutes	Spiroplasmataceae	Spiroplasma 		Spiroplasma spp.	vB_S_I_1-R8A2B		ssDNA viruses		Inoviridae	Viruses; ssDNA viruses; Inoviridae; Plectrovirus; Spiroplasma phage 1-R8A2B.	10854	NC_001365	1	8273	8,273	22.89	2508428153	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Spiroplasma phage 1-R8A2B
93224.1	SVTS2 plectrovirus		SVTS2	Bacteria	Firmicutes	Mollicutes	Spiroplasmataceae	Spiroplasma			vB_S_I_SVTS2		ssDNA viruses		Inoviridae	Viruses; ssDNA viruses; Inoviridae; Plectrovirus; unclassified Plectrovirus; SVTS2 plectrovirus.	93224	NC_001270	1	6825	6,825	22.65	912433593	Parsed NCBI Reference Sequences		http://www.google.com/search?q=SVTS2 plectrovirus
642111.2	unclassified Inoviridae Vibrio phage VEJphi		VEJphi	Bacteria	Proteobacteria	Gammaproteobacteria 	Vibrionaceae	Vibrio			vB_V_I_VEJphi		ssDNA viruses		Inoviridae	Viruses; ssDNA viruses; Inoviridae; unclassified Inoviridae; unclassified Inoviridae Vibrio phage VEJphi		NC_012757	1	6842		42.96		http://www.phantome.org/		http://www.google.com/search?q=unclassified Inoviridae Vibrio phage VEJphi
83201.1	Vibrio cholerae filamentous bacteriophage fs-2		fs-2	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionaceae	Vibrio	cholerae	Vibrio cholerae	vB_VCh_I_fs-2		ssDNA viruses		Inoviridae	Viruses; ssDNA viruses; Inoviridae; Inovirus; Vibrio phage fs2.	83201	NC_001956	1	8651	8,651	44.53	1686821652	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Vibrio cholerae filamentous bacteriophage fs-2
70203.1	Vibrio cholerae O139 fs1 phage		fs1	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionaceae	Vibrio	cholerae	Vibrio cholerae	vB_VCh_I_fs1		ssDNA viruses		Inoviridae	Viruses; ssDNA viruses; Inoviridae; Inovirus; Vibrio phage fs1.	70203	NC_004306	1	6340	6,340	43.42	4158076423	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Vibrio cholerae O139 fs1 phage
292443.3	Vibrio cholerae phage KSF-1phi		KSF-1phi	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionaceae	Vibrio	cholerae	Vibrio cholerae	vB_VCh_I_KSF-1phi		ssDNA viruses		Inoviridae	Viruses; ssDNA viruses; Inoviridae; Inovirus; Vibrio cholerae phage KSF-1phi.	292443	NC_006294	1	7107	7,107	44.38	2989295515	the seed		http://www.google.com/search?q=Vibrio cholerae phage KSF-1phi
223524.1	Vibrio cholerae phage VGJphi		VGJphi	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionaceae	Vibrio	cholerae	Vibrio cholerae	vB_VCh_I_VGJphi		ssDNA viruses		Inoviridae	Viruses; ssDNA viruses; Inoviridae; Inovirus; Vibrio cholerae phage VGJphi.	223524	NC_004736	1	7542	7,542	43.37	2237567827	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Vibrio cholerae phage VGJphi
181604.1	Vibrio phage VSK		VSK	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionaceae	Vibrio		Vibrio spp.	vB_V_I_VSK		ssDNA viruses		Inoviridae	Viruses; ssDNA viruses; Inoviridae; Inovirus; Vibrio phage VSK.	181604	NC_003327	1	6882	6,882	43.72	3245818167	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Vibrio phage VSK
10862.3	Xanthomonas phage Cf1c		Cf1c	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadaceae	Xanthomonas 		Xanthomonas spp.	vB_X_I_Cf1c		ssDNA viruses		Inoviridae	Viruses; ssDNA viruses; Inoviridae; Inovirus; Xanthomonas phage Cf1c.	10862	NC_001396	1	7308	7,308	58.07	291837631	the seed		http://www.google.com/search?q=Xanthomonas phage Cf1c
39804.2	Allolevivirus Enterobacteria phage FI		FI	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriaceae				vB__L_FI		ssRNA positive-strand viruses		Leviviridae	Viruses; ssRNA positive-strand viruses, no DNA stage; Leviviridae; Allolevivirus; Allolevivirus Enterobacteria phage FI		EF068134	1	4184		51.24		http://www.phantome.org/		http://www.google.com/search?q=Allolevivirus Enterobacteria phage FI
329855.2	Allolevivirus Enterobacteria phage FI sensu lato		lato	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriaceae				vB__L_lato		ssRNA positive-strand viruses		Leviviridae	Viruses; ssRNA positive-strand viruses, no DNA stage; Leviviridae; Allolevivirus; Allolevivirus Enterobacteria phage FI sensu lato		NC_004301	1	4276		50.26		http://www.phantome.org/		http://www.google.com/search?q=Allolevivirus Enterobacteria phage FI sensu lato
39803.2	Allolevivirus Enterobacteria phage Qbeta		Qbeta	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriaceae				vB__L_Qbeta		ssRNA positive-strand viruses		Leviviridae	Viruses; ssRNA positive-strand viruses, no DNA stage; Leviviridae; Allolevivirus; Allolevivirus Enterobacteria phage Qbeta		NC_001890	1	4215		48.54		http://www.phantome.org/		http://www.google.com/search?q=Allolevivirus Enterobacteria phage Qbeta
154784.1	Bacteriophage AP205		AP205	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellaceae	Acinetobacter			vB_A_L_AP205		ssRNA positive-strand viruses		Leviviridae	Viruses; ssRNA positive-strand viruses, no DNA stage; Leviviridae; Levivirus; Acinetobacter phage AP205.	154784	NC_002700	1	4268	4,268	43.86	2746998845	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Bacteriophage AP205
74336.1	Bacteriophage M11		M11	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriaceae	Escherichia	coli	Escherichia coli	vB_ECo_L_M11		ssRNA positive-strand viruses		Leviviridae	Viruses; ssRNA positive-strand viruses, no DNA stage; Leviviridae; Allolevivirus; Enterobacteria phage M11.	74336	NC_004304	1	4217	4,217	48.73	1676854900	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Bacteriophage M11
12017.1	Enterobacteria phage fr		fr	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriaceae				vB__L_fr		ssRNA positive-strand viruses		Leviviridae	Viruses; ssRNA positive-strand viruses, no DNA stage; Leviviridae; Levivirus; Enterobacteria phage fr.	12017	NC_001333	1	3575	3,575	51.38	532298609	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Enterobacteria phage fr
12021.1	Enterobacteria phage KU1		KU1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriaceae				vB__L_KU1		ssRNA positive-strand viruses		Leviviridae	Viruses; ssRNA positive-strand viruses, no DNA stage; Leviviridae; Levivirus; Enterobacteria phage KU1.	12021	NC_002250	1	3486	3,486	46.53	1308776817	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Enterobacteria phage KU1
75725.1	Enterobacteria phage NL95		phage NL95	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriaceae				vB__L_phage NL95		ssRNA positive-strand viruses		Leviviridae	Viruses; ssRNA positive-strand viruses, no DNA stage; Leviviridae; Allolevivirus; Enterobacteria phage NL95.	75725	NC_001891	1	4248	4,248	50.82	526837444	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Enterobacteria phage NL95
329853.2	Levivirus Enterobacteria phage BZ13		BZ13	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriaceae				vB__L_BZ13		ssRNA positive-strand viruses		Leviviridae	Viruses; ssRNA positive-strand viruses, no DNA stage; Leviviridae; Levivirus; Levivirus Enterobacteria phage BZ13		NC_001426	1	3466		47.86		http://www.phantome.org/		http://www.google.com/search?q=Levivirus Enterobacteria phage BZ13
329852.2	Levivirus Enterobacteria phage MS2		MS2	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriaceae				vB__L_MS2		ssRNA positive-strand viruses		Leviviridae	Viruses; ssRNA positive-strand viruses, no DNA stage; Leviviridae; Levivirus; Levivirus Enterobacteria phage MS2		NC_001417	1	3569		52.12		http://www.phantome.org/		http://www.google.com/search?q=Levivirus Enterobacteria phage MS2
12023.1	Pseudomonas phage PP7		PP7	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadaceae	Pseudomonas 		Pseudomonas spp.	vB_P_L_PP7		ssRNA positive-strand viruses		Leviviridae	Viruses; ssRNA positive-strand viruses, no DNA stage; Leviviridae; Levivirus; Pseudomonas phage PP7.	12023	NC_001628	1	3588	3,588	54.21	2024213004	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Pseudomonas phage PP7
12024.2	unclassified Leviviridae Pseudomonas phage PRR1		PRR1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadaceae	Pseudomonas		Pseudomonas spp.	vB_P_L_PRR1		ssRNA positive-strand viruses		Leviviridae	Viruses; ssRNA positive-strand viruses, no DNA stage; Leviviridae; unclassified Leviviridae; unclassified Leviviridae Pseudomonas phage PRR1		NC_008294	1	3573		49.2		http://www.phantome.org/		http://www.google.com/search?q=unclassified Leviviridae Pseudomonas phage PRR1
105154.1	Chlamydia phage 2		phage 2	Bacteria	Chlamydiae	Chlamydiae	Chlamydiaceae	Chlamydia 		Chlamydia spp.	vB_C_M_phage 2		ssDNA viruses		Microviridae	Viruses; ssDNA viruses; Microviridae; Chlamydiamicrovirus; Chlamydia phage 2.	105154	NC_002194	1	4563	4,563	40.94	1480125035	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Chlamydia phage 2
225067.3	Chlamydia phage 3		phage 3	Bacteria	Chlamydiae	Chlamydiae	Chlamydiaceae	Chlamydia 		Chlamydia spp.	vB_C_M_phage 3		ssDNA viruses		Microviridae	Viruses; ssDNA viruses; Microviridae; Chlamydiamicrovirus; unclassified Chlamydiamicrovirus; Chlamydia phage 3.	225067	NC_008355	1	4554	4,554	41.04	938717647	the seed		http://www.google.com/search?q=Chlamydia phage 3
117575.1	Chlamydia phage phiCPAR39		phiCPAR39	Bacteria	Chlamydiae	Chlamydiae	Chlamydiaceae	Chlamydia 		Chlamydia spp.	vB_C_M_phiCPAR39		ssDNA viruses		Microviridae	Viruses; ssDNA viruses; Microviridae; Chlamydiamicrovirus; Chlamydia pneumoniae phage CPAR39.	117575	NC_002180	1	4532	4,532	40.62	3540893914	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Chlamydia phage phiCPAR39
90963.1	Chlamydia phage PhiCPG1		PhiCPG1	Bacteria	Chlamydiae	Chlamydiae	Chlamydiaceae	Chlamydia 		Chlamydia spp.	vB_C_M_PhiCPG1		ssDNA viruses		Microviridae	Viruses; ssDNA viruses; Microviridae; Chlamydiamicrovirus; Guinea pig Chlamydia phage.	90963	NC_001998	1	4529	4,529	40.98	541876384	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Chlamydia phage PhiCPG1
10857.2	Chlamydiamicrovirus Chlamydia phage Chp1		Chp1	Bacteria	Chlamydiae	Chlamydiae	Chlamydiaceae	Chlamydia 		Chlamydia spp.	vB_C_M_Chp1		ssDNA viruses		Microviridae	Viruses; ssDNA viruses; Microviridae; Chlamydiamicrovirus; Chlamydiamicrovirus Chlamydia phage Chp1		NC_001741	1	4877		36.5		http://www.phantome.org/		http://www.google.com/search?q=Chlamydiamicrovirus Chlamydia phage Chp1
10849.1	Coliphage alpha3		alpha3	Bacteria	Proteobacteria	Gammaproteobacteria 	Enterobacteriaceae	Escherichia	coli	Escherichia coli	vB_ECo_M_alpha3		ssDNA viruses		Microviridae	Viruses; ssDNA viruses; Microviridae; Microvirus; Enterobacteria phage alpha3.	10849	NC_001330	1	6087	6,087	45.18	2586483775	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Coliphage alpha3
310953.3	Coliphage ID11		ID11	Bacteria	Proteobacteria	Gammaproteobacteria 	Enterobacteriaceae	Escherichia	coli	Escherichia coli	vB_ECo_M_ID11		ssDNA viruses		Microviridae	Viruses; ssDNA viruses; Microviridae; Microvirus; Coliphage ID11.	310953	NC_006954	1	5577	5,577	45.94	2669119358	the seed		http://www.google.com/search?q=Coliphage ID11
10848.1	Coliphage phiK		phiK	Bacteria	Proteobacteria	Gammaproteobacteria 	Enterobacteriaceae	Escherichia	coli	Escherichia coli	vB_ECo_M_phiK		ssDNA viruses		Microviridae	Viruses; ssDNA viruses; Microviridae; Microvirus; Enterobacteria phage phiK.	10848	NC_001730	1	6089	6,089	44.92	472739150	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Coliphage phiK
10847.1	Coliphage phiX174		phiX174	Bacteria	Proteobacteria	Gammaproteobacteria 	Enterobacteriaceae	Escherichia	coli	Escherichia coli	vB_ECo_M_phiX174		ssDNA viruses		Microviridae	Viruses; ssDNA viruses; Microviridae; Microvirus; Enterobacteria phage phiX174.	10847	NC_001422	1	5386	5,386	44.76	1316110235	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Coliphage phiX174
10843.1	Enterobacteria phage G4		G4	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriaceae				vB__M_G4	Lytic	ssDNA viruses		Microviridae	Viruses; ssDNA viruses; Microviridae; Microvirus; Enterobacteria phage G4.	10843	NC_001420	1	5577	5,577	45.69	113995958	Parsed NCBI Reference Sequences		http://www.google.com/search?q=Enterobacteria phage G4
